;antecedents;consequents;antecedent support;consequent support;support;confidence;lift;leverage;conviction
99;frozenset({'JAB YOGURT LECI 250ML [DISCONTINUED]'});frozenset({'JAB YOGURT STROBERI 250ML [DISCONTINUED]'});0.010359964881474977;0.009833187006145742;0.005794556628621598;0.5593220338983051;56.881053268765136;0.005692685156564951;2.2469169987168236
31;frozenset({'JABMILK SUSU RASA ORIGINAL 1L', 'JABMILK SUSU RASA MELON 1L'});frozenset({'JABMILK SUSU RASA STROBERI 1L'});0.010184372256365233;0.03037752414398595;0.005794556628621598;0.5689655172413792;18.729818616703206;0.005485180614512522;2.249524143985952
30;frozenset({'JABMILK SUSU RASA ORIGINAL 1L', 'JABMILK SUSU RASA STROBERI 1L'});frozenset({'JABMILK SUSU RASA MELON 1L'});0.011237928007023706;0.030026338893766463;0.005794556628621598;0.515625;17.172423245614034;0.005457122793818954;2.0025262680902887
81;frozenset({'DAGING AYAM PAHA BAWAH KG'});frozenset({'DAGING AYAM CEKER KG'});0.038630377524143986;0.034942932396839335;0.005443371378402107;0.1409090909090909;4.032549109182274;0.004093512708111562;1.1233468511782823
80;frozenset({'DAGING AYAM CEKER KG'});frozenset({'DAGING AYAM PAHA BAWAH KG'});0.034942932396839335;0.038630377524143986;0.005443371378402107;0.1557788944723618;4.032549109182274;0.004093512708111562;1.1387652075755674
89;frozenset({'JAB YOGURT LECI 250ML [DISCONTINUED]'});frozenset({'JAB YOGURT MELON 250ML [DISCONTINUED]'});0.010359964881474977;0.010711150131694469;0.0052677787532923615;0.5084745762711864;47.47151986662962;0.0051568116140878004;2.0126911083527594
88;frozenset({'JAB YOGURT MELON 250ML [DISCONTINUED]'});frozenset({'JAB YOGURT LECI 250ML [DISCONTINUED]'});0.010711150131694469;0.010359964881474977;0.0052677787532923615;0.4918032786885246;47.47151986662962;0.0051568116140878004;1.9473561981364524
85;frozenset({'DAGING AYAM FILLET PAHA 500GR'});frozenset({'DAGING AYAM FILLET DADA 500GR'});0.023880597014925373;0.03037752414398595;0.005092186128182617;0.21323529411764708;7.019508670520232;0.004366752715788923;1.232417352489887
84;frozenset({'DAGING AYAM FILLET DADA 500GR'});frozenset({'DAGING AYAM FILLET PAHA 500GR'});0.03037752414398595;0.023880597014925373;0.005092186128182617;0.16763005780346824;7.019508670520232;0.004366752715788923;1.1726990049751242
42;frozenset({'DAGING AYAM FILLET DADA KG'});frozenset({'TELUR AYAM NEGERI 1PACK (ISI 15 BUTIR)'});0.07884108867427568;0.08235294117647059;0.005092186128182617;0.0645879732739421;0.7842825326121541;-0.00140060940969891;0.9810084033613444
94;frozenset({'GREENFIELD UHT FULL CREAM 1000ML'});frozenset({'GREENFIELD UHT CHOCOMALT 1000ML'});0.012993854258121159;0.014223002633889377;0.005092186128182617;0.39189189189189194;27.55338672005339;0.004907374504844984;1.6210555067798262
95;frozenset({'GREENFIELD UHT CHOCOMALT 1000ML'});frozenset({'GREENFIELD UHT FULL CREAM 1000ML'});0.014223002633889377;0.012993854258121159;0.005092186128182617;0.3580246913580247;27.55338672005339;0.004907374504844984;1.5374518808671576
43;frozenset({'TELUR AYAM NEGERI 1PACK (ISI 15 BUTIR)'});frozenset({'DAGING AYAM FILLET DADA KG'});0.08235294117647059;0.07884108867427568;0.005092186128182617;0.061833688699360345;0.7842825326121541;-0.00140060940969891;0.9818716577540108
